2024-11-08 00:00:26.830799,[42.8, 'f'],[38.90345633742111, 'f'],[86.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731045626.8295202],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[4.362025769506079, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731045626.6788638],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:15:12.894893,[54.32, 'f'],[40.72797274376956, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731096912.8939734],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.930386542591264, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731096912.7782261],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:16:12.925293,[54.5, 'f'],[40.89748602744001, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731096972.9244268],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[1.6553328561202558, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731096972.8281534],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:17:13.699971,[54.5, 'f'],[41.32502912670654, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097033.6985302],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[1.7671796707229759, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097032.8257704],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:18:12.923595,[54.5, 'f'],[41.32502912670654, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097092.9227552],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[1.6105941302791678, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097092.813037],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:19:12.742449,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097152.741316],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.952755905511808, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097151.8834631],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:20:12.924437,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097212.923592],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.1474588403722237, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097212.8091817],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:21:12.753188,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097272.75203],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[8.075340014316383, 'mph', 3.0, '3', 'Gentle Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097271.8806493],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:22:12.918158,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097332.9173045],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[6.912133142448095, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097332.8084867],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:23:13.743640,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097393.7423956],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.6619541875447355, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097392.802287],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:24:12.927028,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097452.9261723],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.489620615604864, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097452.8239686],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:25:12.674955,[54.68, 'f'],[40.63277507783022, 'f'],[59.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097512.6742163],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.8027916964924797, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097511.8832948],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:26:13.698925,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097573.6976838],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[4.406764495347168, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097572.8264868],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:27:12.838701,[54.68, 'f'],[40.63277507783022, 'f'],[59.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097632.8375833],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.422512526843232, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097632.7062907],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:28:12.920500,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097692.9196546],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.400143163922688, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097692.807129],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:29:12.916165,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097752.9153893],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.496241947029343, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097752.8198407],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:30:13.750561,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097813.7493973],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[6.062097351467424, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097812.8307345],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:31:13.702820,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097873.7015793],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.1358267716535355, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097872.8155103],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:32:12.824909,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097932.8242075],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.92788117394416, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097932.7379804],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:33:14.744500,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731097994.743254],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.9817465998568315, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731097993.8093858],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:34:13.697255,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098053.695821],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.055476020042943, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098052.803447],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:35:12.926342,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098112.9254801],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.9080171796707197, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098112.829338],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:36:12.840636,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098172.8394854],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[4.048854688618464, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098172.6918175],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:37:12.875306,[54.68, 'f'],[40.63277507783022, 'f'],[59.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098232.8741813],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.7738010021474557, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098232.74767],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:38:12.843585,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098292.8373914],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.6553328561202558, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098292.7074847],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:39:12.909086,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098352.908211],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.78954903364352, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098352.8093107],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:40:12.767574,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098412.7662847],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[1.4540085898353599, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098411.8843691],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:41:12.742772,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098472.7423596],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.0778453829634875, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098472.685871],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:42:13.715560,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098533.7142916],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.189692197566207, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098532.806994],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:43:12.915768,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098592.9149678],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.885647816750176, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098592.8184009],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:44:13.691225,[54.86, 'f'],[41.66469391478422, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098653.6903775],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.2211882605583355, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098652.8255372],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:45:12.952255,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098712.9517097],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[1.9237652111667838, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098712.8945374],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:46:12.898653,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098772.8977203],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098772.7794476],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:47:12.904208,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098832.9028497],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.1474588403722237, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098832.78346],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:48:12.923822,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098892.9229567],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.2974230493915517, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098892.8093908],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:49:12.839279,[54.86, 'f'],[40.80195095419141, 'f'],[59.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731098952.8328726],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731098952.7052789],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:50:12.746560,[54.86, 'f'],[41.23650082485226, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099012.7456214],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.234430923407295, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099011.878552],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:51:12.750546,[54.86, 'f'],[41.66469391478422, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099072.7493796],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.205440229062272, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099071.8789797],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:52:12.891371,[54.86, 'f'],[41.66469391478422, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099132.8905172],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.7133142448103036, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099132.7845483],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:53:13.680264,[54.86, 'f'],[41.66469391478422, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099193.6746926],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.2435576234788797, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099192.8135254],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:54:12.916051,[54.86, 'f'],[41.66469391478422, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099252.9152715],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.9436292054402236, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099252.81949],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:55:12.929777,[54.86, 'f'],[42.086725938252165, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099312.9289367],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.042233357193984, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099312.827983],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:56:12.869961,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099372.8690338],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[4.652827487473152, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099372.737088],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:57:12.945943,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099432.945023],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.8698997852541117, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099432.8263636],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:58:12.734288,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099492.7330232],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[2.057981388690048, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099491.8055909],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 14:59:12.989852,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099552.989245],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099552.8247147],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:00:13.717082,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099613.7158053],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.250178954903359, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099612.8251984],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:01:12.883539,[54.68, 'f'],[41.916574766935184, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099672.8771958],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.071224051539008, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099672.7486053],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:02:12.737990,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099732.7365897],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.57909806728704, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099731.8605154],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:03:12.710270,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099792.709012],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.675196850393696, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099791.8061738],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:04:12.694576,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099852.6924827],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.988367931281312, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099851.8177793],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:05:12.680056,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099912.6750472],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.160701503221184, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099911.813052],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:06:12.818370,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731099972.8172498],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.393521832498208, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731099972.691395],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:07:11.892964,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731100031.8920937],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.304044380816032, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731100031.7840512],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:08:11.879710,[54.68, 'f'],[41.494863424342505, 'f'],[61.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731100091.8782213],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.505368647100928, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731100091.757639],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:09:13.053641,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731100153.0527134],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[1.364531138153184, 'mph', 1.0, '1', 'Light Air'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731100152.9296951],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 15:10:11.873093,[54.68, 'f'],[41.066995387755505, 'f'],[60.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731100211.8719835],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.6685755189692153, 'mph', 2.0, '2', 'Light Breeze'],[25.294837529962596, ' inHg', 856.5781196122803],[0.0, 'count', 0.0, 1731100211.7307217],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
