2024-10-26 00:00:34.429212,[40.1, 'f'],[33.7929838079676, 'f'],[78.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729918834.4285042],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729918834.355047],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:08:26.872885,[50.36, 'f'],[29.81165320030872, 'f'],[45.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962506.8719432],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[2.9080171796707197, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1729962506.755905],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:09:27.850867,[50.18, 'f'],[30.1878723926521, 'f'],[46.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962567.8495843],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.5343593414459518, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1729962567.6918402],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:10:25.058813,[50.18, 'f'],[29.647512859175386, 'f'],[45.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962625.0579543],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.6014674302075838, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1729962624.9628623],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:11:27.690485,[50.18, 'f'],[29.647512859175386, 'f'],[45.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962687.6896415],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[0.9171438797423038, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1729962686.811536],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:12:27.755890,[50.18, 'f'],[29.096393616348816, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962747.7546256],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.6395848246241918, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729962746.830041],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:13:27.682677,[50.18, 'f'],[29.647512859175386, 'f'],[45.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962807.6821704],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.930386542591264, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729962806.7516782],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:14:26.789884,[50.18, 'f'],[29.096393616348816, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962866.78855],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.422512526843232, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1729962865.731676],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:15:27.878534,[50.36, 'f'],[29.260118344629177, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962927.8772466],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.080350751610592, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729962927.7155838],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:16:25.079555,[50.36, 'f'],[28.697347785748974, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729962985.0776691],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[0.49212598425196796, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729962984.9423294],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:17:26.812155,[50.36, 'f'],[28.697347785748974, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963046.8108714],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.064602720114528, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963045.7521276],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:18:25.065286,[50.36, 'f'],[28.697347785748974, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963105.0643303],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.9080171796707197, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963104.9437966],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:19:25.057967,[50.36, 'f'],[28.697347785748974, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963165.0571153],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.7066929133858237, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963164.9518194],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:20:27.778983,[50.540000000000006, 'f'],[28.860642848340014, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963227.7780457],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[0.49212598425196796, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963227.6772172],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:21:26.890956,[50.72, 'f'],[29.587549845894397, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963286.8900297],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[0.06710808876163199, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963286.7675123],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:22:27.715947,[50.900000000000006, 'f'],[28.611411749816337, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963347.7146692],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[0.22369362920544, 'mph', 0.0, '0', 'Calm Conditions'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729963346.7682076],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:23:26.775399,[51.08, 'f'],[29.350491265894394, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963406.7690876],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963405.7377954],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:24:25.015161,[51.08, 'f'],[29.914957408953434, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963465.0088875],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.7514316392269116, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963464.8905735],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:25:27.759176,[51.08, 'f'],[29.350491265894394, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963527.7578888],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.92788117394416, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963526.853222],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:26:27.681222,[51.08, 'f'],[29.914957408953434, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963587.6762927],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.719935576234783, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963586.7611823],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:27:27.691372,[50.900000000000006, 'f'],[29.751256619535617, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963647.6901062],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.9237652111667838, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963646.863653],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:28:26.903263,[50.900000000000006, 'f'],[29.187214588067725, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963706.9017723],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.78954903364352, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963706.7698584],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:29:25.048390,[50.900000000000006, 'f'],[29.751256619535617, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963765.0476604],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[0.760558339298496, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963764.9625986],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:30:26.780617,[51.08, 'f'],[29.914957408953434, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963826.7793274],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[1.051360057265568, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963825.7301872],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:31:25.022635,[51.26, 'f'],[29.513761816156226, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963885.0164313],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[0.8276664280601279, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963884.894185],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:32:25.010829,[51.26, 'f'],[29.513761816156226, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729963945.0095677],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.6395848246241918, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729963944.9029737],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:33:25.032669,[51.44, 'f'],[29.099925802229585, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964005.0317461],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.78954903364352, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964004.9216874],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:34:26.908646,[51.44, 'f'],[29.099925802229585, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964066.907782],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.8185397279885436, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964066.7885036],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:35:26.879056,[51.44, 'f'],[28.510502342223493, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964126.8777347],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[2.192197566213312, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964126.7480116],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:36:26.694181,[51.620000000000005, 'f'],[29.26275127387003, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964186.6926193],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[1.476377952755904, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964185.7298057],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:37:26.916439,[51.8, 'f'],[28.83526391813294, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964246.915521],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[2.0132426628489597, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964246.8014948],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:38:25.042109,[51.980000000000004, 'f'],[28.997635075959675, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964305.0411847],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[1.946134574087328, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964304.9210918],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:39:26.895606,[52.16, 'f'],[29.159999814208735, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964366.8947027],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964366.779548],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:40:26.969312,[52.34, 'f'],[29.322358133260828, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964426.9684362],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[1.8342877594846076, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964426.8771265],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:41:27.029698,[52.34, 'f'],[29.322358133260828, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964487.0234528],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.5948460987831035, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964486.8796425],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:42:25.710890,[52.34, 'f'],[28.717781783650537, 'f'],[40.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964545.7103884],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.9751252684323517, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964544.8722324],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:43:27.734517,[52.34, 'f'],[28.717781783650537, 'f'],[40.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964607.7332528],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964606.8729742],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:44:25.022912,[52.34, 'f'],[29.322358133260828, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964665.0221825],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.7580529706513914, 'mph', 2.0, '2', 'Light Breeze'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964664.931666],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:45:26.745594,[52.16, 'f'],[29.751190056373783, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964726.7449944],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.026485325697919, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729964726.6856563],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:46:25.755383,[51.980000000000004, 'f'],[28.997635075959675, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964785.754658],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.7066929133858237, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1729964785.680556],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:47:25.743845,[51.980000000000004, 'f'],[28.997635075959675, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964845.7431288],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.393521832498208, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729964845.6723893],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:48:25.743100,[51.8, 'f'],[29.42557047319927, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964905.7426016],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.080350751610592, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729964905.6919248],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:49:25.764164,[51.8, 'f'],[28.83526391813294, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729964965.7636263],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.9146385110951996, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729964965.6935387],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:50:26.673668,[51.620000000000005, 'f'],[28.6728863403478, 'f'],[41.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965026.6731422],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.4540085898353599, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965025.7216423],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:51:25.720055,[51.620000000000005, 'f'],[29.26275127387003, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965085.719411],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.2145669291338557, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965085.6747913],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:52:27.690835,[51.620000000000005, 'f'],[29.26275127387003, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965147.6898985],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.5343593414459518, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965146.8066852],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:53:25.694079,[51.620000000000005, 'f'],[29.26275127387003, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965205.693593],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.301539012168928, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965204.8614535],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:54:26.678813,[51.44, 'f'],[29.67702623919816, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965266.678043],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.816034359341439, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965264.882944],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:55:24.956821,[51.44, 'f'],[29.67702623919816, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965324.9504457],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.9751252684323517, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965324.8193328],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:56:26.690205,[51.26, 'f'],[29.513761816156226, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965386.6896577],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.1317108088761594, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965385.7234743],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:57:25.061280,[51.26, 'f'],[28.937094057915473, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965445.0603428],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.326413743736576, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965444.9421427],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:58:26.680283,[51.08, 'f'],[29.350491265894394, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965506.6798143],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[1.0737294201861118, 'mph', 0.0, '0', 'Calm Conditions'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965505.7458415],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 12:59:25.675749,[51.26, 'f'],[30.078652214475976, 'f'],[44.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965565.675244],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.400143163922688, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965564.7887444],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 13:00:24.066953,[51.26, 'f'],[28.937094057915473, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965624.0660183],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.952755905511808, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965623.9557173],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 13:01:25.716485,[51.26, 'f'],[28.937094057915473, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965685.7159946],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.048854688618464, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965684.8535302],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 13:02:26.853089,[51.08, 'f'],[28.77425604056523, 'f'],[42.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965746.8517988],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.7804223335719356, 'mph', 2.0, '2', 'Light Breeze'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965746.6904936],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 13:03:25.062675,[50.900000000000006, 'f'],[29.187214588067725, 'f'],[43.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729965805.0617254],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.2369362920544, 'mph', 1.0, '1', 'Light Air'],[25.288685632610285, ' inHg', 856.3697932824571],[0.0, 'count', 0.0, 1729965804.9489133],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
