2024-10-31 00:00:58.679523,[54.32, 'f'],[54.04460008418363, 'f'],[99.0, '%'],[0.017879537214, ' in/hr', 'Light Rain', 0.45414],[0.0002979922869, ' in', 0.007569, 1730350858.6785982],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.080350751610592, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1730350857.7939177],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:31:32.750604,[38.66, 'f'],[38.403035000881694, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403092.7494516],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.535969935576222, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403091.8726754],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:32:42.050382,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403162.0439436],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.357015032211871, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403161.9110644],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:33:28.801475,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403208.7948952],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[8.45561918396563, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403207.8677292],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:34:25.820777,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403265.8203833],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[9.730672870436639, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403265.7794755],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:35:38.082496,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403338.0808694],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[9.484609878310655, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403337.9474134],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:37:31.087501,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403451.081145],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.80440229062275, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403450.9526188],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:38:37.932770,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403517.9319246],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.40175375805296, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403517.8544815],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:39:24.913987,[38.66, 'f'],[38.403035000881694, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403564.9132166],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[13.220293486041504, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730403564.831164],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:40:35.830932,[38.66, 'f'],[38.660000000000004, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403635.8301628],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.028095919828191, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403635.7386148],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:41:42.048113,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403702.0417953],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.826771653543295, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403701.9114292],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:42:23.858826,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403743.8575475],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.871510379384384, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403743.7310529],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:43:31.794892,[38.84, 'f'],[38.84, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403811.7883067],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.115068002863262, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730403810.8779225],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:44:32.911657,[38.84, 'f'],[38.58282673090217, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403872.9108758],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[12.213672154617022, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403872.825619],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:45:44.786947,[38.84, 'f'],[38.32334460362232, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403944.7803898],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[13.913743736578366, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403943.860321],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:46:21.008279,[38.84, 'f'],[38.32334460362232, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730403981.007364],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.676807444523966, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730403980.8979635],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:47:24.058095,[38.84, 'f'],[38.32334460362232, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404044.0517824],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[11.050465282748736, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404043.9195735],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:48:36.685215,[38.84, 'f'],[38.06150882981433, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404116.684334],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[13.287401574803136, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404115.7323499],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:50:22.852170,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404222.8458946],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.83088761632067, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404222.7225945],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:51:30.833311,[38.84, 'f'],[38.06150882981433, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404290.826923],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[9.999105225483166, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404290.692332],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:52:40.858657,[38.84, 'f'],[38.06150882981433, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404360.8571658],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.453113815318527, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404360.7256773],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:53:23.828504,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404403.8273656],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.204545454545437, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404403.7047336],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:54:37.709879,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404477.7084484],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[12.772906227630623, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404476.734678],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:56:25.761403,[39.019999999999996, 'f'],[37.976429238605924, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404585.7608984],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.491231209735137, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404585.7086112],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:57:28.937559,[39.019999999999996, 'f'],[37.976429238605924, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404648.9367418],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.811023622047232, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404648.8552496],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 14:58:26.841658,[39.019999999999996, 'f'],[37.976429238605924, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730404706.8398526],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.405869720830335, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730404706.7065465],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:03:33.786022,[39.019999999999996, 'f'],[37.976429238605924, 'f'],[96, '%'],[0.0, ' in/hr', 'Currently Dry', 0],[0.1019424566237, ' in', 2.589337, 1730405013.7846606],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.405869720830335, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730405012.870824],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:06:25.840329,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405185.8398604],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.833392984967775, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730405185.7824059],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:07:37.857382,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405257.856339],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[12.414996420901918, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730405257.7354898],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:09:28.679706,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405368.6788561],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[12.683428775948446, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1730405367.8271172],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:10:31.678813,[38.84, 'f'],[37.79727327797815, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405431.6775777],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[15.367752326413727, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405430.97916],[19.88384, 'miles'],[None, '/min', 0.0, '/min']
2024-10-31 15:11:37.946004,[38.84, 'f'],[37.53059041867359, 'f'],[95.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405497.9450066],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[12.772906227630623, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405497.8204155],[19.88384, 'miles'],[None, '/min', 0.0, '/min']
2024-10-31 15:13:19.847077,[38.66, 'f'],[37.3516495796361, 'f'],[95.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405599.8459513],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.495347172512512, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405599.7191544],[19.88384, 'miles'],[None, '/min', 0.0, '/min']
2024-10-31 15:14:21.075791,[38.66, 'f'],[37.61811697668453, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405661.0747845],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.405869720830335, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405660.9475908],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:15:20.691643,[38.66, 'f'],[37.61811697668453, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405720.690379],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[13.645311381531839, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405719.8539846],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:16:33.853290,[38.66, 'f'],[37.8821389157185, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405793.8518138],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[14.987473156764478, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405793.7413535],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:17:27.855843,[38.480000000000004, 'f'],[37.7027687469805, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405847.8495214],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[14.450608446671422, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405847.7245712],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:18:43.698871,[38.480000000000004, 'f'],[37.7027687469805, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405923.6980364],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.654438081603423, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405922.8431191],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:19:19.832300,[38.480000000000004, 'f'],[37.7027687469805, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730405959.8310006],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[11.184681460272, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730405959.6875591],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:20:30.007255,[38.480000000000004, 'f'],[37.7027687469805, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406030.006608],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[11.788654259126686, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406029.8215413],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:21:43.899166,[38.480000000000004, 'f'],[37.96418100969257, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406103.8982644],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[10.267537580529694, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406103.7956285],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:22:22.857295,[38.480000000000004, 'f'],[37.96418100969257, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406142.8560688],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[12.974230493915519, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406142.7326586],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:23:35.064806,[38.480000000000004, 'f'],[37.96418100969257, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406215.0583482],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[13.555833929849662, 'mph', 4.0, '4', 'Moderate Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406214.9321084],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:25:29.675342,[38.3, 'f'],[38.0434512878856, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406329.6744845],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.095204008589823, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406328.8184412],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:26:38.933903,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406398.9276092],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.989978525411583, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406398.7968626],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:28:30.869464,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406510.8685193],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[10.670186113099486, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406510.7678938],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:29:48.787215,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406588.7859685],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[9.61882605583392, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406587.8774505],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:30:24.886250,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406624.8852339],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[8.679312813171071, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406624.7711618],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:31:32.017839,[38.3, 'f'],[37.523398323599785, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406692.0168266],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.58732999284179, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406691.9010046],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:32:45.710148,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406765.709361],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[9.328024337866847, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406764.819646],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:33:22.858917,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406802.8579106],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[7.829277022190399, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406802.7403607],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:34:31.749056,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406871.742662],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[8.209556191839647, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406870.8607707],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:35:37.868080,[38.3, 'f'],[37.78459895893356, 'f'],[98.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406937.8658888],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[11.139942734430912, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406937.744701],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:36:25.698373,[38.3, 'f'],[37.523398323599785, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730406985.6978827],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[11.430744452397983, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730406984.8693187],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:37:33.837999,[38.3, 'f'],[37.523398323599785, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730407053.8365982],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[12.19130279169648, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730407053.6950822],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 15:38:39.844413,[38.3, 'f'],[37.523398323599785, 'f'],[97.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1019424566237, ' in', 2.589337, 1730407119.8440254],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[9.171438797423038, 'mph', 3.0, '3', 'Gentle Breeze'],[25.257925970729424, ' inHg', 855.3281557031444],[0.0, 'count', 0.0, 1730407119.745525],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
