2024-11-05 00:00:33.920329,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.011052761873999999, ' in/hr', 'Light Rain', 0.28074],[0.0001842126979, ' in', 0.004679, 1730786433.914152],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.406764495347168, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730786433.7770271],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:23:38.707018,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.040466950986, ' in/hr', 'Moderate Rain', 1.02786],[0.1783861199505, ' in', 4.531005, 1730838218.7057154],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[2.729062276306368, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838216.8797503],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:24:20.932360,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.094303987932, ' in/hr', 'Moderate Rain', 2.39532],[0.1799578530827, ' in', 4.570927, 1730838260.9315693],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[2.482999284180384, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838260.8404224],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:25:21.809571,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.033491356667999996, ' in/hr', 'Light Rain', 0.85068],[0.1805160423605, ' in', 4.585105, 1730838321.8082857],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[1.9908732999284158, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838321.6775203],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:26:23.691500,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.050534672957999995, ' in/hr', 'Moderate Rain', 1.28358],[0.1813582869098, ' in', 4.606498, 1730838383.6902316],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[1.6105941302791678, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838381.8223484],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:27:23.776847,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.037311043769999996, ' in/hr', 'Light Rain', 0.9477],[0.1819801376393, ' in', 4.622293, 1730838443.7703457],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[0.5592340730136, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838442.8327003],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:28:23.074964,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.16247016647400003, ' in/hr', 'Heavy Rain', 4.126740000000001],[0.1846879737472, ' in', 4.691072, 1730838503.068715],['NNW', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838502.9490047],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:29:23.756103,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.09607091801999999, ' in/hr', 'Moderate Rain', 2.4402],[0.1862891557142, ' in', 4.731742, 1730838563.7548199],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838562.8329468],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:30:25.670085,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.04136222706, ' in/hr', 'Moderate Rain', 1.0506],[0.1869785261652, ' in', 4.749252, 1730838624.704545],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838623.8191617],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:31:25.675535,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.026695290006, ' in/hr', 'Light Rain', 0.67806],[0.18742344766529997, ' in', 4.760553, 1730838685.675033],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838683.8555217],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:32:23.901256,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.061103182602000004, ' in/hr', 'Moderate Rain', 1.5520200000000002],[0.188441834042, ' in', 4.78642, 1730838743.9003797],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.313171080887616, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838743.7974122],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:33:24.873179,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.080163822816, ' in/hr', 'Moderate Rain', 2.03616],[0.1897778977556, ' in', 4.820356, 1730838804.8715749],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.2974230493915517, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838804.7315853],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:34:23.786658,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.086057526786, ' in/hr', 'Moderate Rain', 2.18586],[0.19121218986869998, ' in', 4.856787, 1730838863.785924],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.6487115246957759, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838863.7008526],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:35:24.803475,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.084403982586, ' in/hr', 'Moderate Rain', 2.14386],[0.1926189229118, ' in', 4.892518, 1730838924.8021975],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[1.5658554044380797, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838923.8816595],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:36:30.811094,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.056293731186, ' in/hr', 'Moderate Rain', 1.4298600000000001],[0.19355715176490002, ' in', 4.916349, 1730838990.8099482],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[1.364531138153184, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730838989.8259084],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:37:32.679759,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.037625217168, ' in/hr', 'Light Rain', 0.9556800000000001],[0.1941842387177, ' in', 4.932277, 1730839052.6751893],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.11184681460272, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839051.8094893],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:38:34.762170,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.028138597871999998, ' in/hr', 'Light Rain', 0.71472],[0.19465321534889998, ' in', 4.944189, 1730839114.7608895],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839113.8286512],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:39:33.822876,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.025894502171999997, ' in/hr', 'Light Rain', 0.65772],[0.1950847903851, ' in', 4.955151, 1730839173.8218522],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839173.686855],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:40:34.871564,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.04111419543, ' in/hr', 'Moderate Rain', 1.0443],[0.1957700269756, ' in', 4.972556, 1730839234.8705423],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839234.7273881],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:41:36.721825,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.046918135572, ' in/hr', 'Moderate Rain', 1.1917200000000001],[0.19655199590179998, ' in', 4.992418, 1730839296.7205327],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[0.26843235504652796, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839295.7456248],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:42:38.680252,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.016634654651999998, ' in/hr', 'Light Rain', 0.42252],[0.19682924014599998, ' in', 4.99946, 1730839358.6793382],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[0.9171438797423038, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839357.7997608],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:43:22.837040,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.011728352789999999, ' in/hr', 'Light Rain', 0.2979],[0.1970247126925, ' in', 5.004425, 1730839402.8307507],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[0.022369362920544, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839402.705251],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:44:27.750873,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.021292924884, ' in/hr', 'Light Rain', 0.54084],[0.1973795947739, ' in', 5.013439, 1730839467.749701],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839466.8776584],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:45:28.682223,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.015144102666, ' in/hr', 'Light Rain', 0.38466],[0.197631996485, ' in', 5.01985, 1730839528.6807802],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839527.8423517],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:46:28.928460,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.00918898134, ' in/hr', 'Very Light Rain', 0.2334],[0.197785146174, ' in', 5.02374, 1730839588.9275146],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839588.822831],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:47:26.955690,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.015701583281999998, ' in/hr', 'Light Rain', 0.39882],[0.1980468392287, ' in', 5.030387, 1730839646.9550147],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[1.498747315676448, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839646.874837],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:48:27.755952,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.009640162686, ' in/hr', 'Very Light Rain', 0.24486000000000002],[0.1982075086068, ' in', 5.034468, 1730839707.7546604],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[1.744810307802432, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839706.8842182],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:49:27.711404,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.015238590906, ' in/hr', 'Light Rain', 0.38706],[0.19846148512189998, ' in', 5.040919, 1730839767.7101166],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[0.46975662133142393, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839766.9052317],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:50:28.724637,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.00904724898, ' in/hr', 'Very Light Rain', 0.2298],[0.1986122726049, ' in', 5.044749, 1730839828.723364],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839826.8838367],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:51:27.675434,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0038929154879999996, ' in/hr', 'Very Light Rain', 0.09888],[0.19867715452969997, ' in', 5.046397, 1730839887.6746893],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[0.6710808876163199, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839886.8774729],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:52:26.908208,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.020513396904000003, ' in/hr', 'Light Rain', 0.5210400000000001],[0.1990190444781, ' in', 5.055081, 1730839946.907424],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.2369362920544, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730839946.8125284],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:53:26.942477,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.018989774033999998, ' in/hr', 'Light Rain', 0.48233999999999994],[0.19933554071199996, ' in', 5.06312, 1730840006.9417448],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840006.8570364],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:54:27.680418,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0019889774519999998, ' in/hr', 'Very Light Rain', 0.050519999999999995],[0.1993686903362, ' in', 5.063962, 1730840067.6790123],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.6619541875447355, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840066.8206713],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:55:23.911889,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1993686903362, ' in', 5.063962, 1730840123.9110513],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[3.2211882605583355, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840123.8081324],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:56:23.771495,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1993686903362, ' in', 5.063962, 1730840183.7651188],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[2.729062276306368, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840182.8836255],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:57:25.689177,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.001703150526, ' in/hr', 'Very Light Rain', 0.04326],[0.19939707617829996, ' in', 5.064683, 1730840245.6886542],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[1.946134574087328, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840244.792722],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:58:21.908046,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.004929923922, ' in/hr', 'Very Light Rain', 0.12522],[0.19947924157699998, ' in', 5.06677, 1730840301.907185],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[2.2369362920544, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840301.8020747],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 14:59:22.673352,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.015207882228, ' in/hr', 'Light Rain', 0.38628],[0.1997327062808, ' in', 5.073208, 1730840362.672019],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[1.498747315676448, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840360.8585882],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:00:22.757494,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.002038583778, ' in/hr', 'Very Light Rain', 0.05178000000000001],[0.1997666826771, ' in', 5.074071, 1730840422.7510688],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[1.7671796707229759, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840421.7975802],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:01:22.709366,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.1997666826771, ' in', 5.074071, 1730840482.70796],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[1.811918396564064, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840481.8532066],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:02:21.921117,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.009359060172, ' in/hr', 'Very Light Rain', 0.23772000000000001],[0.19992266701329997, ' in', 5.078033, 1730840541.9202325],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[1.9237652111667838, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840541.8123503],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:03:21.675413,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.19992266701329997, ' in', 5.078033, 1730840601.6746793],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[0.425017895490336, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840600.8566668],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:04:21.885891,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.004337010216, ' in/hr', 'Very Light Rain', 0.11016],[0.1999949505169, ' in', 5.079869, 1730840661.8850417],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.415891195418752, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840661.767473],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:05:21.918151,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.001433859042, ' in/hr', 'Very Light Rain', 0.03642],[0.2000188481676, ' in', 5.080476, 1730840721.9172935],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[1.521116678596992, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840721.8207395],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:06:22.979941,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730840782.9793658],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[0.7829277022190398, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840782.843624],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:07:22.852936,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730840842.8516037],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[0.425017895490336, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840842.7267537],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:08:22.681166,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730840902.6792724],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840901.8182974],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:09:22.674634,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730840962.673943],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730840961.8058672],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:10:22.933549,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841022.9327252],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[0.626342161775232, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841022.8345087],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:11:25.694581,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841085.6940815],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[0.8276664280601279, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841084.8217185],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:12:25.731925,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841145.7312348],['NE', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841145.6750274],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:13:27.795091,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841207.7783465],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841206.8846054],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:14:26.741969,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841266.735864],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841265.7352777],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:15:26.675353,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841326.6746166],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841325.6943085],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 15:16:26.730433,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.2000188481676, ' in', 5.080476, 1730841386.7291553],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[1.6105941302791678, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730841385.734372],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
