2024-11-03 00:00:51.692756,[45.5, 'f'],[42.44703602446761, 'f'],[89.0, '%'],[0.049327585692, ' in/hr', 'Moderate Rain', 1.25292],[0.0008221264282, ' in', 0.020882, 1730610051.6907432],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[8.679312813171071, 'mph', 3.0, '3', 'Gentle Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730610050.830604],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:22:15.670077,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.046025221704, ' in/hr', 'Moderate Rain', 1.16904],[1.0726762879062999, ' in', 27.245963, 1730643734.8683152],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[12.19130279169648, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730643734.734933],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:23:13.059075,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.06329530976999999, ' in/hr', 'Moderate Rain', 1.6077],[1.0737312097357998, ' in', 27.272758, 1730643793.0581582],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[12.37025769506083, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730643792.9482112],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:24:13.095534,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.06373704229199999, ' in/hr', 'Moderate Rain', 1.61892],[1.074793493774, ' in', 27.29974, 1730643853.0902617],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[11.318897637795262, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730643852.9475281],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:25:14.706856,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.03393308919, ' in/hr', 'Light Rain', 0.8619],[1.0753590452605, ' in', 27.314105, 1730643914.7057319],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[11.184681460272, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730643913.806783],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:26:14.730707,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.054212627699999995, ' in/hr', 'Moderate Rain', 1.377],[1.0762625890555, ' in', 27.337055, 1730643974.729398],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[11.341267000715808, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730643973.8442514],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:27:13.083137,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.061374836292, ' in/hr', 'Moderate Rain', 1.55892],[1.0772855029936999, ' in', 27.363037, 1730644033.0695205],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[11.900501073729407, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644032.9487183],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:28:13.097073,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.05793782656199999, ' in/hr', 'Moderate Rain', 1.47162],[1.0782511334364, ' in', 27.387564, 1730644093.0905085],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[11.408375089477438, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644092.9478922],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:29:13.097433,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.09660241437, ' in/hr', 'Moderate Rain', 2.4537],[1.0798611736759, ' in', 27.428459, 1730644153.0933979],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.166428060128831, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644152.9646032],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:30:14.015607,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.09610871331599999, ' in/hr', 'Moderate Rain', 2.44116],[1.0814629855645, ' in', 27.469145, 1730644214.0145974],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[12.593951324266271, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644213.892111],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:31:13.096392,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.12461345311799998, ' in/hr', 'Moderate Rain', 3.16518],[1.0835398764497999, ' in', 27.521898, 1730644273.0947938],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.555833929849662, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644272.954492],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:32:13.094457,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.16270402486799998, ' in/hr', 'Heavy Rain', 4.13268],[1.0862516101976, ' in', 27.590776, 1730644333.0886948],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.591445955619166, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644332.9622543],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:33:13.086809,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.19235679678599998, ' in/hr', 'Heavy Rain', 4.88586],[1.0894575568107, ' in', 27.672207, 1730644393.080509],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.226914817465984, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644392.9580598],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:34:14.691542,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.22190090722799996, ' in/hr', 'Heavy Rain', 5.636279999999999],[1.0931559052645, ' in', 27.766145, 1730644454.6906123],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.032211882605566, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644453.7508972],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:35:13.908728,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.213914288742, ' in/hr', 'Heavy Rain', 5.43342],[1.0967211434102, ' in', 27.856702, 1730644513.9078743],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.063707945597695, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644513.805609],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:36:13.675454,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.14323236081, ' in/hr', 'Moderate Rain', 3.6381],[1.0991083494237, ' in', 27.917337, 1730644573.1167808],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.980851825339998, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644572.9686344],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:37:14.730666,[44.06, 'f'],[43.53114066310965, 'f'],[98.0, '%'],[0.100431550296, ' in/hr', 'Moderate Rain', 2.55096],[1.1007822085952998, ' in', 27.959853, 1730644634.7294157],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[10.625447387258399, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644633.8096633],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:38:13.084895,[44.06, 'f'],[43.79675022327554, 'f'],[99.0, '%'],[0.133242591636, ' in/hr', 'Moderate Rain', 3.38436],[1.1030029184559, ' in', 28.016259, 1730644693.0840945],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[12.213672154617022, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644692.9883204],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:39:14.863215,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.12016069480799998, ' in/hr', 'Moderate Rain', 3.0520799999999997],[1.1050055967027, ' in', 28.067127, 1730644754.8610942],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[9.887258410880447, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644754.7273715],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:40:15.747625,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.178809545376, ' in/hr', 'Heavy Rain', 4.54176],[1.1079857557922999, ' in', 28.142823, 1730644815.746891],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[11.743915533285598, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644815.6736214],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:41:14.725716,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.145585117986, ' in/hr', 'Moderate Rain', 3.69786],[1.1104121744253999, ' in', 28.204454, 1730644874.7247627],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[11.632068718682879, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644873.8421934],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:42:13.072018,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.23494264655400002, ' in/hr', 'Heavy Rain', 5.9675400000000005],[1.1143278852013, ' in', 28.303913, 1730644933.0711143],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.734788833214013, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644932.9532354],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:43:13.073414,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.200459163366, ' in/hr', 'Heavy Rain', 5.09166],[1.1176688712574, ' in', 28.388774, 1730644993.0724707],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[10.379384395132414, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730644992.943912],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:44:13.040224,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.193575695082, ' in/hr', 'Heavy Rain', 4.91682],[1.1208951328421, ' in', 28.470721, 1730645053.0398319],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.332140300644223, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645052.9252405],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:45:13.068718,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.263024551482, ' in/hr', 'Heavy Rain', 6.68082],[1.1252788753668, ' in', 28.582068, 1730645113.067804],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.62043664996419, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645112.947288],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:46:13.075413,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.18152608227599998, ' in/hr', 'Heavy Rain', 4.61076],[1.1283043100713999, ' in', 28.658914, 1730645173.0744965],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.173049391553313, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645172.955113],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:47:14.909515,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.204689874312, ' in/hr', 'Heavy Rain', 5.199120000000001],[1.1317158079765999, ' in', 28.745566, 1730645234.9086456],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.799391553328544, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645234.7916934],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:48:14.841039,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.154774099326, ' in/hr', 'Moderate Rain', 3.93126],[1.1342953762987, ' in', 28.811087, 1730645294.8400915],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.891374373657822, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645294.7298121],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:49:14.681224,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.185485139532, ' in/hr', 'Heavy Rain', 4.71132],[1.1373867952909, ' in', 28.889609, 1730645354.6752887],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.188797423049374, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645353.8155913],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:50:13.082962,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.176667024534, ' in/hr', 'Heavy Rain', 4.48734],[1.1403312456997998, ' in', 28.964398, 1730645413.0815148],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[10.916249105225472, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645412.9522917],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:51:15.894708,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.173863086012, ' in/hr', 'Heavy Rain', 4.41612],[1.1432289638, ' in', 29.038, 1730645475.893795],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[10.714924838940576, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645475.775982],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:52:14.779225,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.137024483442, ' in/hr', 'Moderate Rain', 3.48042],[1.1455127051907, ' in', 29.096007, 1730645534.7779384],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.166428060128831, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645533.85995],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:53:14.881874,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.15761583314400002, ' in/hr', 'Heavy Rain', 4.00344],[1.1481396357431, ' in', 29.162731, 1730645594.8808582],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.070329277022175, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645594.7480638],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:54:13.833886,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.21341113886399998, ' in/hr', 'Heavy Rain', 5.42064],[1.1516964880574998, ' in', 29.253075, 1730645653.8321238],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[18.14155332856118, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645653.6902974],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:55:15.673413,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.12392368896599999, ' in/hr', 'Moderate Rain', 3.14766],[1.1537618828736, ' in', 29.305536, 1730645715.6728935],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[18.163922691481726, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645714.6760812],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:56:13.062356,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.18022686897600002, ' in/hr', 'Heavy Rain', 4.5777600000000005],[1.1567656640232, ' in', 29.381832, 1730645773.0614424],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[19.23765211166784, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645772.9428773],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:57:13.842498,[44.24, 'f'],[43.71071729970997, 'f'],[98.0, '%'],[0.257617461948, ' in/hr', 'Heavy Rain', 6.54348],[1.1610592883889999, ' in', 29.49089, 1730645833.8405683],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.777022190407997, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645833.6901438],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:58:14.708467,[44.24, 'f'],[43.71071729970997, 'f'],[98.0, '%'],[0.19625207447999998, ' in/hr', 'Heavy Rain', 4.9848],[1.1643301562969999, ' in', 29.57397, 1730645894.7071826],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.361130994989246, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645893.8622227],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 08:59:14.689056,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.16657095609, ' in/hr', 'Heavy Rain', 4.2309],[1.1671063388985, ' in', 29.644485, 1730645954.6822636],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.866499642090176, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730645953.8391259],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:00:13.811804,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.138196137618, ' in/hr', 'Moderate Rain', 3.51018],[1.1694096078588, ' in', 29.702988, 1730646013.805444],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[18.208661417322816, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646013.6745205],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:01:13.897592,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.19158671763, ' in/hr', 'Heavy Rain', 4.8663],[1.1726027198192999, ' in', 29.784093, 1730646073.8966382],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[17.157301360057247, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646073.7745779],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:02:13.915134,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.092548868874, ' in/hr', 'Moderate Rain', 2.35074],[1.1741452009672, ' in', 29.823272, 1730646133.914274],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.150680028632767, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646133.805511],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:03:14.673192,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.05033152324199999, ' in/hr', 'Moderate Rain', 1.27842],[1.1749840596879, ' in', 29.844579, 1730646193.8623254],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[16.083571939871135, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646193.7161443],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:04:13.711421,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.088188236598, ' in/hr', 'Moderate Rain', 2.23998],[1.1764538636311999, ' in', 29.881912, 1730646253.7106924],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[17.17967072297779, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646252.8633149],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:05:13.863312,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.07564728494399998, ' in/hr', 'Moderate Rain', 1.9214399999999998],[1.1777146517136, ' in', 29.913936, 1730646313.862392],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.846635647816736, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646313.7336373],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:06:13.752597,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.049637034678, ' in/hr', 'Moderate Rain', 1.26078],[1.1785419356248998, ' in', 29.934949, 1730646373.7513306],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[11.85576234788832, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646372.8823414],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:07:13.898462,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.071626810332, ' in/hr', 'Moderate Rain', 1.81932],[1.1797357157971, ' in', 29.965271, 1730646433.8976188],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.674302075876861, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646433.7827075],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:08:12.898925,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.08760240950999999, ' in/hr', 'Moderate Rain', 2.2251],[1.1811957559556, ' in', 30.002356, 1730646492.8975294],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.047959914101632, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646492.7856674],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:09:13.792519,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.098761470654, ' in/hr', 'Moderate Rain', 2.50854],[1.1828417804665, ' in', 30.044165, 1730646553.7860556],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.815139584824607, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646552.8714652],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:10:13.794817,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.208415073174, ' in/hr', 'Heavy Rain', 5.29374],[1.1863153650194, ' in', 30.132394, 1730646613.7788873],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[19.0139584824624, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646612.8612275],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:11:12.115585,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.18889616499599998, ' in/hr', 'Heavy Rain', 4.79796],[1.189463634436, ' in', 30.21236, 1730646672.115047],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.0993199713672, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646671.9475822],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:12:12.843140,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.199674910974, ' in/hr', 'Heavy Rain', 5.07174],[1.1927915496188999, ' in', 30.296889, 1730646732.8367515],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[17.91785969935574, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646732.7040577],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:13:12.101386,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.18018907368, ' in/hr', 'Heavy Rain', 4.5768],[1.1957947008468999, ' in', 30.373169, 1730646792.0995286],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.226914817465984, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646791.966249],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:14:12.096641,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.18276624042599995, ' in/hr', 'Heavy Rain', 4.642259999999999],[1.198840804854, ' in', 30.45054, 1730646852.0951457],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[12.884753042233342, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646851.967522],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 09:15:12.093314,[44.24, 'f'],[43.97653942377277, 'f'],[99.0, '%'],[0.117985103082, ' in/hr', 'Moderate Rain', 2.99682],[1.2008072232387, ' in', 30.500487, 1730646912.0872886],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.546707229778079, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730646911.9625878],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
