2024-11-11 00:00:16.784412,[46.94, 'f'],[45.85895426179085, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731304816.783149],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[5.48049391553328, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731304815.7453983],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:47:06.759769,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343626.7589273],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.06120257695059, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343626.676195],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:48:06.828598,[39.38, 'f'],[31.446798924094843, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343686.822307],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[17.090193271295615, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343686.690447],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:49:05.795470,[39.38, 'f'],[31.78391261843948, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343745.795019],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.80440229062275, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343745.7470868],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:50:06.719189,[39.56, 'f'],[31.957816706410785, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343806.718643],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.200429491768062, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343805.7484894],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:51:07.046553,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343867.040292],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[15.255905511811008, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343866.9093635],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:52:07.012185,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343927.0058506],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[17.96259842519683, 'mph', 5.0, '5', 'Fresh Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343926.888732],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:53:07.734455,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731343987.733212],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[15.121689334287742, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731343986.8804448],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:54:06.697919,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344046.697242],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.459735146743007, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344045.705158],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:55:06.727357,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344106.7261028],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.105941302791678, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344105.7467005],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:56:06.928539,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344166.9224298],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[11.654438081603423, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344166.7964282],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:57:07.824481,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344227.8231971],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.057086614173214, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344227.686531],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:58:07.085517,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344287.0792997],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[18.678418038654236, 'mph', 5.0, '5', 'Fresh Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344286.9486775],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 10:59:06.705158,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344346.704362],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[13.130816034359327, 'mph', 4.0, '4', 'Moderate Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344345.7239866],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:00:05.724821,[39.38, 'f'],[31.446798924094843, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344405.7243087],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.762168933428768, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344404.8841264],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:01:05.784735,[39.56, 'f'],[31.620434910532644, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344465.7839434],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[8.500357909806718, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344465.6932344],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:02:06.955725,[39.56, 'f'],[31.957816706410785, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344526.9546084],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[8.746420901932703, 'mph', 3.0, '3', 'Gentle Breeze'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1731344526.796063],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:03:05.801288,[39.56, 'f'],[31.957816706410785, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344585.8007503],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.963493199713663, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344585.752075],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:04:06.764512,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344646.7632523],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[10.558339298496767, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344645.7389443],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:05:06.886854,[39.74, 'f'],[31.4522924712034, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344706.8857186],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.683428775948446, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344706.744024],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:06:05.119639,[39.74, 'f'],[31.4522924712034, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344765.1175628],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[18.275769506084448, 'mph', 5.0, '5', 'Fresh Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344764.974406],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:07:05.762549,[39.92, 'f'],[31.625652071389066, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344825.76193],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[7.874015748031487, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344825.6957865],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:08:06.723751,[39.92, 'f'],[31.279366499838066, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344886.7224638],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.61882605583392, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344885.7529728],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:09:05.767951,[39.92, 'f'],[31.279366499838066, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731344945.767339],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.593951324266271, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731344945.7003717],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:10:06.682462,[39.92, 'f'],[31.625652071389066, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345006.674972],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[11.07283464566928, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345005.713089],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:11:05.761188,[40.1, 'f'],[31.799009062151327, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345065.7605739],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[9.014853256979231, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345065.7089076],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:12:06.779818,[40.1, 'f'],[31.45244886487093, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345126.7785559],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[7.225304223335711, 'mph', 2.0, '2', 'Light Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345125.6751463],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:13:06.784005,[40.1, 'f'],[31.45244886487093, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345186.783088],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.101825340014303, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345186.6842868],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:14:06.730674,[40.1, 'f'],[31.45244886487093, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345246.729835],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.155690765926975, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345245.7495751],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:15:05.738726,[40.1, 'f'],[31.45244886487093, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345305.7379436],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[7.9411238367931185, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345304.886576],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:16:05.798894,[40.28, 'f'],[31.62552851590737, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345365.798424],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[9.663564781675008, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345365.7463436],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:17:06.878479,[40.28, 'f'],[31.62552851590737, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345426.877648],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.6055833929849594, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345426.764763],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:18:06.702173,[40.28, 'f'],[31.972363443549096, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345486.700706],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[8.858267716535423, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345485.7821336],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:19:06.674770,[40.46, 'f'],[31.798605453011216, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345546.6741893],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.999105225483166, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345545.6920545],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:20:05.797514,[40.46, 'f'],[31.798605453011216, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345605.7970765],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.907122405153887, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345605.7484112],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:21:06.673753,[40.46, 'f'],[31.798605453011216, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345666.673219],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.593951324266271, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345665.7126334],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:22:05.820996,[40.46, 'f'],[31.798605453011216, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345725.8204224],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[15.076950608446655, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345725.759719],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:23:06.765760,[40.28, 'f'],[31.274335073823334, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345786.7644727],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.463851109520384, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345784.8010097],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:24:05.764953,[40.28, 'f'],[31.62552851590737, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345845.764193],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[13.287401574803136, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345845.6849892],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:25:05.766817,[40.28, 'f'],[31.62552851590737, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345905.7663527],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.772906227630623, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345905.7125287],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:26:05.758513,[40.28, 'f'],[31.274335073823334, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731345965.7579067],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[14.83088761632067, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731345965.692179],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:27:06.717855,[40.28, 'f'],[31.62552851590737, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346026.7165763],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.441481746599838, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346025.7231932],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:28:06.735004,[40.28, 'f'],[31.62552851590737, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346086.7341657],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.893879742304927, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346085.7479844],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:29:05.769190,[40.28, 'f'],[31.274335073823334, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346145.7685068],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.593951324266271, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346145.7050176],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:30:06.833494,[40.46, 'f'],[31.447133944466472, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346206.827269],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[11.251789549033631, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346206.6901178],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:31:06.799167,[40.46, 'f'],[31.447133944466472, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346266.7979085],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[8.366141732283456, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346265.674442],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:32:06.786049,[40.64, 'f'],[31.619929995652463, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346326.7794707],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.491231209735137, 'mph', 3.0, '3', 'Gentle Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346325.6753914],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:33:06.726578,[40.64, 'f'],[31.26369647795485, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346386.725315],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.907122405153887, 'mph', 4.0, '4', 'Moderate Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346384.888463],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:34:05.778908,[40.64, 'f'],[31.619929995652463, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346445.7781148],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[6.442376521116671, 'mph', 2.0, '2', 'Light Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1731346445.692181],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:35:05.867518,[40.82, 'f'],[31.79272322745032, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346505.8667989],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[5.994989262705792, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346505.772085],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:36:06.852300,[41.0, 'f'],[31.608716822432473, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346566.8510244],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.71743020758768, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346566.7025387],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:37:06.781002,[41.0, 'f'],[31.608716822432473, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346626.780137],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[13.018969219756608, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346626.6841733],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:38:06.761839,[41.0, 'f'],[31.608716822432473, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346686.755271],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.663564781675008, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346685.77639],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:39:05.751039,[41.18, 'f'],[31.781222605917, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346745.750534],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.083571939871135, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346745.685708],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:40:04.804944,[41.18, 'f'],[32.13830123315762, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346804.7985208],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[13.82426628489619, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346804.674044],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:41:06.700957,[41.36, 'f'],[31.95372546366459, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346866.7002375],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.247673586256256, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346865.7052324],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 11:42:05.751520,[41.36, 'f'],[31.95372546366459, 'f'],[69.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731346925.7507896],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[11.318897637795262, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731346925.6791792],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
