2024-11-01 00:00:07.145096,[35.24, 'f'],[33.4194864549978, 'f'],[93.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730437207.1446333],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.3554044380815995, 'mph', 2.0, '2', 'Light Breeze'],[25.25177400330539, ' inHg', 855.1198270004297],[0.0, 'count', 0.0, 1730437207.1042464],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 11:53:08.730142,[39.92, 'f'],[34.56377400198908, 'f'],[81.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730479988.7293487],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[0.313171080887616, 'mph', 0.0, '0', 'Calm Conditions'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730479987.8806493],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 11:54:11.884534,[40.28, 'f'],[35.224010196675486, 'f'],[82.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480051.88367],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[1.207945597709376, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480051.7658677],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 11:55:14.740190,[40.46, 'f'],[34.77836518035496, 'f'],[80.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480114.739254],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[3.5343593414459518, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480113.8218493],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 11:56:17.906134,[40.46, 'f'],[34.14286042603743, 'f'],[78.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480177.905352],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480177.7981913],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 11:57:18.821285,[40.64, 'f'],[34.953806725909566, 'f'],[80.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480238.8203998],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[0.46975662133142393, 'mph', 0.0, '0', 'Calm Conditions'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480238.7119796],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 11:59:02.848522,[40.82, 'f'],[34.81277205845277, 'f'],[79.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480342.8470643],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[4.764674302075871, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480342.7245343],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:00:03.751256,[40.64, 'f'],[34.63758420601269, 'f'],[79.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480403.7507339],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480403.703206],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:01:14.826768,[40.64, 'f'],[34.953806725909566, 'f'],[80.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480474.8204134],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[4.451503221188256, 'mph', 2.0, '2', 'Light Breeze'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1730480474.6818523],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:02:18.686811,[40.46, 'f'],[35.399949210119246, 'f'],[82.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480538.6861281],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[1.163206871868288, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480537.8613951],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:04:04.071176,[40.64, 'f'],[35.88190300958047, 'f'],[83.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480644.0649967],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[1.744810307802432, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480643.9364955],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:05:13.062048,[40.82, 'f'],[36.05808307549917, 'f'],[83.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480713.0559347],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.482999284180384, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480712.9351351],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:06:17.926990,[41.0, 'f'],[35.92775658042689, 'f'],[82.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480777.9261436],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.5277380100214715, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480777.8241699],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:07:03.903659,[41.18, 'f'],[35.79360919439315, 'f'],[81.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480823.9028654],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.169828203292768, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480823.7952726],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:08:03.068626,[41.18, 'f'],[34.518376084427786, 'f'],[77.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480883.0677764],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[2.7066929133858237, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480882.9587846],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:09:07.674618,[41.18, 'f'],[34.842589654953684, 'f'],[78.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730480947.673921],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[1.9013958482462399, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730480946.8785648],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:10:14.734690,[41.18, 'f'],[35.48012053544464, 'f'],[80.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481014.733424],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[1.7224409448818878, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730481013.9769778],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:12:06.682558,[41.36, 'f'],[35.655554863006216, 'f'],[80.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481126.681284],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[2.415891195418752, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481125.8054805],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:13:10.761271,[41.36, 'f'],[35.01751696087807, 'f'],[78.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481190.759971],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[2.371152469577664, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730481189.8078723],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:14:16.718026,[41.36, 'f'],[34.693045828250305, 'f'],[77.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481256.7167304],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[2.371152469577664, 'mph', 1.0, '1', 'Light Air'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1730481255.7850637],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:16:00.693920,[41.36, 'f'],[35.655554863006216, 'f'],[80.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481360.692219],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[3.1093414459556157, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481359.7964935],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:17:00.915255,[41.54, 'f'],[35.51350444722972, 'f'],[79.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481420.9144173],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[2.34878310665712, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481420.804096],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:18:08.720558,[41.72, 'f'],[35.04237901684395, 'f'],[77.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481488.7197678],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[2.796170365068, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481487.880738],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:19:11.917094,[41.72, 'f'],[34.044478337400676, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481551.9162915],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[3.9370078740157437, 'mph', 2.0, '2', 'Light Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481551.8183722],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:20:16.753686,[41.72, 'f'],[34.38103145077329, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481616.7523942],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481615.754055],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:21:16.857438,[41.9, 'f'],[34.88803517872639, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481676.856198],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[1.23031496062992, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481676.7194135],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:22:10.048090,[41.9, 'f'],[34.55517073853973, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481730.0418074],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[1.521116678596992, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481729.9220245],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:23:15.069162,[42.08, 'f'],[34.051075632139955, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481795.0630448],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[0.44738725841088, 'mph', 0.0, '0', 'Calm Conditions'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481794.9445038],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:25:00.911960,[42.26, 'f'],[33.87908943771613, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481900.9109497],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.035612025769504, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481900.7814934],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:26:06.748433,[42.26, 'f'],[34.56608968631683, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730481966.7456691],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[1.8790264853256957, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730481965.7712328],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:27:11.834013,[42.26, 'f'],[35.236834170176714, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482031.8278089],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.192197566213312, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482031.696523],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:28:14.042053,[42.44, 'f'],[35.07757479844091, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482094.0359695],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[2.1474588403722237, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482093.9036405],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:29:15.694477,[42.44, 'f'],[35.07757479844091, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482155.6939783],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482154.9210317],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:31:01.857880,[42.620000000000005, 'f'],[35.585624363324484, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482261.8571002],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[3.7804223335719356, 'mph', 2.0, '2', 'Light Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482261.7448645],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:32:05.796224,[42.620000000000005, 'f'],[35.25170488409388, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482325.795773],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[3.265926986399424, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482325.7469218],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:33:09.680147,[42.8, 'f'],[35.42583266933246, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482389.6746352],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[3.2435576234788797, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730482388.8292835],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:34:11.900556,[42.8, 'f'],[35.42583266933246, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482451.8997164],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[2.5948460987831035, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482451.7808387],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:35:14.886263,[42.8, 'f'],[34.745454220328256, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482514.8853922],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[3.265926986399424, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482514.7690022],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:36:08.029760,[42.8, 'f'],[35.08767941438935, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482568.0234985],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[2.5724767358625598, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482567.899356],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:37:06.960469,[42.8, 'f'],[34.745454220328256, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482626.9597795],['SSE', '', 'SSE', 'South [color=9aba2fff]SE[/color]'],[3.1317108088761594, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482626.8801181],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:38:08.930333,[42.8, 'f'],[35.42583266933246, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482688.9296],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[2.6619541875447355, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730482688.8451357],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:39:14.956253,[42.8, 'f'],[34.745454220328256, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482754.950071],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[4.540980672870432, 'mph', 2.0, '2', 'Light Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482754.7947602],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:40:19.710360,[42.8, 'f'],[34.39905083283465, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482819.7095814],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[3.3554044380815995, 'mph', 2.0, '2', 'Light Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482818.8820937],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:41:00.812341,[42.8, 'f'],[35.08767941438935, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482860.8112197],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[2.1474588403722237, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730482860.6732523],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:42:03.828077,[42.980000000000004, 'f'],[35.26153785268061, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482923.8218668],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[0.6934502505368639, 'mph', 0.0, '0', 'Calm Conditions'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730482923.6875544],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:43:08.865071,[43.16, 'f'],[35.43539388885507, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730482988.8639243],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[1.744810307802432, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730482988.714115],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:44:09.056599,[43.16, 'f'],[33.31375205155248, 'f'],[68.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483049.0557594],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[3.1317108088761594, 'mph', 1.0, '1', 'Light Air'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1730483048.9355388],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:45:14.909504,[43.16, 'f'],[34.03877870789477, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483114.9086964],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[1.744810307802432, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730483114.7446904],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:45:59.846648,[43.16, 'f'],[34.03877870789477, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483159.845388],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[2.6619541875447355, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730483159.6959052],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:47:17.726807,[43.16, 'f'],[34.74567872041064, 'f'],[72.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483237.725528],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[1.5658554044380797, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730483236.8849282],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:49:03.867649,[43.7, 'f'],[34.91352631116557, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483343.866147],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[0.7829277022190398, 'mph', 0.0, '0', 'Calm Conditions'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1730483343.7287045],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:50:08.921359,[43.879999999999995, 'f'],[33.631682668019174, 'f'],[67.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483408.9205408],['WSW', '', 'WSW', 'West [color=9aba2fff]SW[/color]'],[1.9013958482462399, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1730483408.8162603],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:51:12.055712,[43.879999999999995, 'f'],[33.631682668019174, 'f'],[67.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483472.0494502],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[3.2882963493199675, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730483471.920317],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:52:16.676539,[43.879999999999995, 'f'],[34.002470534751346, 'f'],[68.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483536.6759992],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[0.872405153901216, 'mph', 0.0, '0', 'Calm Conditions'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730483535.7324545],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:52:59.759846,[44.06, 'f'],[34.17464257509372, 'f'],[68.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483579.758703],['W', '', 'W', 'Due [color=9aba2fff]West[/color]'],[0.5592340730136, 'mph', 0.0, '0', 'Calm Conditions'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1730483578.8307586],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:54:07.671071,[44.24, 'f'],[33.9754426883607, 'f'],[67.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483646.8688276],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1730483646.7245193],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:55:10.972720,[44.42, 'f'],[33.77071090550318, 'f'],[66.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483710.9666321],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[0.6710808876163199, 'mph', 0.0, '0', 'Calm Conditions'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1730483710.8447342],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 12:56:20.892746,[44.6, 'f'],[34.691140504304755, 'f'],[68.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730483780.8908317],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[1.207945597709376, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1730483780.7559855],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
